title,company,experience,location,salary,description,skills,url,search_role
Machine Learning Engineer,Capgemini,5-9 Yrs,Hybrid - Bengaluru,Not disclosed,"Proficiency in Python and ML libraries (NumPy, Pandas, Scikit-learn)Preferred candidate...","Artificial Intelligence, Machine Learning, Python, Machine, Intelligence",https://www.naukri.com/job-listings-machine-learning-engineer-capgemini-bengaluru-5-to-9-years-020226016724,machine-learning-engineer
Machine Learning Engineer,eBay,1-3 Yrs,Bengaluru,Not disclosed,. MS in Computer Science or related area with 1+ years of relevant work experience (or ...,"Computer science, Administration, GCP, Machine learning, SCALA, Cloud, MongoDB, Research",https://www.naukri.com/job-listings-machine-learning-engineer-ebay-bengaluru-1-to-3-years-160226503648,machine-learning-engineer
Associate Machine Learning Engineer Internship,Pragyashal,,Bengaluru,"25,000/month",,,https://www.naukri.com/job-listings-associate-machine-learning-engineer-internship-pragyashal-bengaluru-0-to-1-years-010925502315,machine-learning-engineer
Machine Learning Engineer,Spikewell,1-3 Yrs,Bhubaneswar,Not disclosed,"Candidate with Bachelors / Masters in CS, Data Science, or AI, 1+ years of ML experienc...","Data Handling, Artificial Intelligence, Data Analysis, Machine Learning, Statistics, Algorithms, Documentation, Workflow",https://www.naukri.com/job-listings-machine-learning-engineer-spikewell-bhubaneswar-1-to-3-years-190226029429,machine-learning-engineer
Machine Learning Engineer 2,Adobe,2-4 Yrs,Noida,Not disclosed,"We are seeking an Applied Research Specialist with a background in Computer Science, Co...","Graphics, Geometry, C++, Image processing, Illustrator, Machine learning, Animation, Adobe",https://www.naukri.com/job-listings-machine-learning-engineer-2-adobe-systems-india-pvt-ltd-noida-2-to-4-years-110226503656,machine-learning-engineer
Machine Learning Engineer,Micro1,2-5 Yrs,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Not disclosed,"Job Title: Machine Learning Engineer Job Type: Full-time, Contractor About Us: Our miss...","machine learning algorithms, machine learning, aws, mongodb, artificial intelligence, communication skills, ml, Machine",https://www.naukri.com/job-listings-machine-learning-engineer-micro1-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-5-years-290425501301,machine-learning-engineer
Machine Learning Data Engineer,Blueoptima,2-7 Yrs,Bengaluru,Not disclosed,Job Description  We are seeking a ML Data Engineer with a wealth of experience creating...,"GIS, Automation, Prototype, Project management, Machine learning, Analytics, SQL, Python",https://www.naukri.com/job-listings-machine-learning-data-engineer-blueoptima-bengaluru-2-to-7-years-190226504978,machine-learning-engineer
Machine Learning Engineer (Speech) - AI,Level Ai,2-6 Yrs,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Not disclosed,Requirements : . Bachelors in Computer Science or Electrical Engineering or related fie...,"Computer science, ASR, Linux, Transcription, Enterprise applications, Machine learning, Agile, Information retrieval",https://www.naukri.com/job-listings-machine-learning-engineer-speech-ai-levelai-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-6-years-030524501412,machine-learning-engineer
Machine Learning Engineer,SAP,3-7 Yrs,Bengaluru,Not disclosed,Please note that any violation of these guidelines may result in disqualification from ...,"kubernetes, application software, python, orchestration, software design, golang, microsoft azure, distribution system",https://www.naukri.com/job-listings-machine-learning-engineer-sap-india-pvt-ltd-bengaluru-3-to-7-years-200126506754,machine-learning-engineer
Machine Learning Engineer,Tata Consultancy Services,4-8 Yrs,"Hyderabad, Chennai",Not disclosed,Participate in requirement analysis and solution design .,"Data Modeling, Machine Learning, Python, Machine, Data, Modeling",https://www.naukri.com/job-listings-machine-learning-engineer-tata-consultancy-services-hyderabad-chennai-4-to-8-years-100226019388,machine-learning-engineer
AI and Machine Learning Engineer,Hewlett Packard Enterprise,4-7 Yrs,Bengaluru,Not disclosed,". Education and Experience Required: . Bachelors degree in computer science, engineerin...","TCP, Computer science, GIT, Claims, Development Manager, Design review, Machine learning, Business intelligence",https://www.naukri.com/job-listings-ai-and-machine-learning-engineer-hewlett-packard-enterprise-bengaluru-4-to-7-years-230126502661,machine-learning-engineer
Machine Learning Engineer - Gen AI,Inumellas Consultancy Services,6-10 Yrs,"Hybrid - Hyderabad, Pune, Bengaluru",30-40 Lacs PA,"- Bachelors or Masters degree in Computer Science, Engineering, or a related fieldPosit...","Tensorflow, Natural Language Processing, Pytorch, Large Language Model, Computer Vision, Tool Calling Patterns, Vertex, Crewai",https://www.naukri.com/job-listings-machine-learning-engineer-gen-ai-inumellas-consultancy-services-hyderabad-pune-bengaluru-6-to-10-years-051225023154,machine-learning-engineer
Machine Learning Engineer,Alstom,4-8 Yrs,Bengaluru,Not disclosed,"Well look to you for:Develop, deploy, and maintain Machine Learning models and retraini...","machine learning, kubernetes, numpy, sql, docker, ansible, tensorflow, git",https://www.naukri.com/job-listings-machine-learning-engineer-alstom-transport-india-ltd-bengaluru-4-to-8-years-230126908634,machine-learning-engineer
Machine Learn Engineer,Silicon Image India Research Development,15-20 Yrs,Pune,Not disclosed,Required Skills and Qualifications Exceptional ability to influence senior stakeholders...,"Semiconductor, Neural networks, Product innovation, Intellectual property, Deployment, Hardware, Customer service, Manufacturing operations",https://www.naukri.com/job-listings-machine-learn-engineer-silicon-image-india-research-development-pvt-ltd-pune-15-to-20-years-200226500390,machine-learning-engineer
Principal Machine Learning Engineer,Red Hat,5-10 Yrs,Bengaluru,Not disclosed,"This includes working knowledge of TensorFlow, TensorFlow Serving, Keras, and PyTorch, ...","machine learning, sales, microservices, alerting, tensorflow, spacy, java, data science",https://www.naukri.com/job-listings-principal-machine-learning-engineer-red-hat-india-pvt-ltd-bengaluru-5-to-10-years-220126938970,machine-learning-engineer
Machine Learning Engineer 4,Adobe,7-12 Yrs,Noida,Not disclosed,"Build experiments, algorithms and prototypes that not only yield high accuracy but are ...","Computer science, Computer vision, deep learning, C++, Image processing, content analysis, Machine learning, Data structures",https://www.naukri.com/job-listings-machine-learning-engineer-4-adobe-systems-india-pvt-ltd-noida-7-to-12-years-090226503713,machine-learning-engineer
Machine Learn Engineer 4,Silicon Image India Research Development,7-12 Yrs,Pune,Not disclosed,"Required Skills and Qualifications Outstanding mentorship, communication, and cross-fun...","Semiconductor, FPGA, Product innovation, Focus, Intellectual property, Debugging, Hardware, Customer service",https://www.naukri.com/job-listings-machine-learn-engineer-4-silicon-image-india-research-development-pvt-ltd-pune-7-to-12-years-210226500062,machine-learning-engineer
Machine Learning Engineer,Aidaptive,2-5 Yrs,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Not disclosed,"Minimum qualifications: . Bachelors degree in Computer Science, Mathematics, or equival...","Computer science, Computer vision, deep learning, Artificial Intelligence, Machine learning, Deployment, Natural language processing, Management",https://www.naukri.com/job-listings-machine-learning-engineer-aidaptive-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-5-years-090224500861,machine-learning-engineer
Machine Learning Engineer,Sarvam,3-6 Yrs,Bengaluru,Not disclosed,"We are building a scalable, AI-powered dubbing platform used across multiple languages...","Performance tuning, Automation, Product engineering, Machine learning, Debugging, Continuous improvement, Operations, Distribution system",https://www.naukri.com/job-listings-machine-learning-engineer-sarvam-bengaluru-3-to-6-years-170226504514,machine-learning-engineer
Staff Machine Learning Engineer,Automation Anywhere,6-11 Yrs,Bengaluru,Not disclosed,"Bachelor s or master s degree in computer science, Data Science, or related fieldsBasic...","Process automation, Training, Computer vision, Machine learning, Data collection, Data processing, Analytics, SQL",https://www.naukri.com/job-listings-staff-machine-learning-engineer-automation-anywhere-software-pvt-ltd-bengaluru-6-to-11-years-190226505243,machine-learning-engineer
Machine Learning Engineer Masters (Intern)-Splunk / UHR,Cisco,0-1 Yrs,Hyderabad,Not disclosed,"Minimum Qualifications Preferred Qualifications Programming experience with Java, C++, ...","machine learning, deep learning, python, java, software development, natural language processing, computer vision, ai",https://www.naukri.com/job-listings-machine-learning-engineer-masters-intern-splunk-uhr-cisco-systems-india-private-limited-hyderabad-0-to-1-years-280126927498,machine-learning-engineer
Machine Learning Engineer,3Shool Technology Consultants,6-10 Yrs,Remote,Not disclosed,"Mandatory Skills: - Python and SQL - Exposure to GenAI, LLMOps, and MLOps (AWS) Note: C...","GenAI, LLM, Machine Learning, Python, Ml, Gen AI, Generative Ai, AWS",https://www.naukri.com/job-listings-machine-learning-engineer-3shool-technology-consultants-chennai-6-to-10-years-160226037120,machine-learning-engineer
Machine Learning Engineer - Application AI,SAP,4-7 Yrs,Bengaluru,Not disclosed,Preferred: . Internship or project experience with AI / ML or LLM frameworks . .,"Software design, Backend, SAP, Machine learning, System design, Internship, Distribution system, Analytics",https://www.naukri.com/job-listings-machine-learning-engineer-application-ai-sap-india-pvt-ltd-bengaluru-4-to-7-years-061125505979,machine-learning-engineer
Machine Learning Engineer Application AI,SAP,3-7 Yrs,Bengaluru,Not disclosed,"Experience with machine learning frameworks such as TensorFlow, PyTorch, or scikit-learn","python, java, golang, ci/cd, software engineering, api, artificial intelligence, communication skills",https://www.naukri.com/job-listings-machine-learning-engineer-application-ai-sap-india-pvt-ltd-bengaluru-3-to-7-years-091225500722,machine-learning-engineer
Engineer- Machine Learning,Edge Executive Search,1-5 Yrs,Gurugram,Not disclosed,"Bachelors degree in computer Science, Data Science, Generative AI, Engineering or ...","Computer science, C++, Automation, Aviation, data science, Machine learning, Cloud, Natural language processing",https://www.naukri.com/job-listings-engineer-machine-learning-edge-executive-search-pvt-ltd-gurugram-1-to-5-years-210226500398,machine-learning-engineer
Machine Learning Engineer,Applied Data Finance,1-3 Yrs,"Hyderabad, Chennai, Bengaluru",Not disclosed,"Proficient in SQL and working with structured data from sources like Redshift, RDS, etc...","Machine Learning, Python, Amazon Redshift, CI/CD, Python programming, SQL, Machine, Programming",https://www.naukri.com/job-listings-machine-learning-engineer-applied-data-finance-hyderabad-chennai-bengaluru-1-to-3-years-110226930068,machine-learning-engineer
AI/Machine Learning Engineer,Assetone,2-6 Yrs,Pune,Not disclosed,Developer  Job Type : Full Time  Job Location : Pune  Exp : 2 to 6 years  Seeking an AI...,"Analytical skills, Computer vision, deep learning, 3D modeling, Image processing, Analytical, Machine learning, Algorithm development",https://www.naukri.com/job-listings-ai-machine-learning-engineer-assetone-pune-2-to-6-years-300126501695,machine-learning-engineer
Machine Learning Engineer,Parishram Resources I Pvt. Ltd.,3-5 Yrs,Hybrid - Mumbai (All Areas),3-6 Lacs PA,Must Have Skills Experience with production ML systems Good to Have,"Natural Language Processing, Fast Api, Cloud Platform, Machine Learning, Python, Processing, Languages, Machine",https://www.naukri.com/job-listings-machine-learning-engineer-parishram-resources-mumbai-all-areas-3-to-5-years-180226028269,machine-learning-engineer
Machine Learning Engineer,Epsilon Data Management,3-8 Yrs,Bengaluru,Not disclosed,He /she should be able to communicate findings and the way techniques work in a manner ...,"Unix, Computer science, Automation, Linux, Data management, Data modeling, Machine learning, Analytics",https://www.naukri.com/job-listings-machine-learning-engineer-epsilon-asia-group-of-companies-bengaluru-3-to-8-years-100226504019,machine-learning-engineer
Machine Learning Engineer,Leading Global IT Service and Consulting Organisation,6-10 Yrs,Bengaluru,Not disclosed,Years of Experience: 6.0-10.0 YearsJob Title: Machine Learning Engineer (Python Coding...,"MLOps, Machine Learning Algorithms, Machine Learning, Python, Data Modeling, Ml Algorithms, SQL, Machine",https://www.naukri.com/job-listings-machine-learning-engineer-anlage-infotech-bengaluru-6-to-10-years-251125028466,machine-learning-engineer
Machine Learning Engineer,CGI,3-8 Yrs,Bengaluru,Not disclosed,Education Qualification: . Bachelors degree in Computer Science or related field or hig...,"machine learning, kubernetes, python, natural language processing, nltk, numpy, artificial intelligence, docker",https://www.naukri.com/job-listings-machine-learning-engineer-cgi-information-systems-and-management-consultants-private-limited-bengaluru-3-to-8-years-030226935636,machine-learning-engineer
Machine Learning Engineer,TAC Security,2-7 Yrs,"Mumbai, Pune",Not disclosed,Ensures software applications are built with quality while conforming to corporate and...,"SAN, deep learning, Artificial Intelligence, MySQL, Machine learning, Data analytics, data visualization, Vulnerability management",https://www.naukri.com/job-listings-machine-learning-engineer-tac-security-mumbai-pune-2-to-7-years-220623500177,machine-learning-engineer
Machine Learning Engineer - Application AI Apps Product Engineering,SAP,4-6 Yrs,Bengaluru,Not disclosed,"Bachelor s degree in Computer Science, Mathematics, Physics, or related field (or equiv...","continuous integration, cd, python, mathematics, golang, system design, ci/cd, engineering",https://www.naukri.com/job-listings-machine-learning-engineer-application-ai-apps-product-engineering-sap-india-pvt-ltd-bengaluru-4-to-6-years-180925501922,machine-learning-engineer
Machine Learning Engineer,Bsri Solutions,2-5 Yrs,Chennai,Not disclosed,"Qualifications: Bachelors / Masters in Computer Science, Data Science, AI or related fi...","Computer science, RSS, data science, Analytical, Application programming, Machine learning, power bi, Deployment",https://www.naukri.com/job-listings-machine-learning-engineer-bsri-solutions-pvt-ltd-chennai-2-to-5-years-180226500444,machine-learning-engineer
Machine Learning Engineer (Agentic AI & LLMs),Ellicium Solutions,9-12 Yrs,Pune,Not disclosed,The ideal candidate will have practical experience designing and deploying agentic flow...,"Prototype, NoSQL, orchestration, Consulting, Machine learning, MongoDB, Open source, Downstream",https://www.naukri.com/job-listings-machine-learning-engineer-agentic-ai-llms-ellicium-solutions-private-limited-pune-9-to-12-years-040226500190,machine-learning-engineer
Machine learning engineer,Solitude Beacon Technologies,5-10 Yrs,Remote,Not disclosed,Experience: 5+ Years . Education: Master s Degree Required . Job Summary . We are seeki...,"Opencv, Deepsort, Image Processing, Computer Vision, Object Detection, Cnn, Yolo, Kalman filtering",https://www.naukri.com/job-listings-machine-learning-engineer-solitude-beacon-technologies-pvt-ltd-hyderabad-5-to-10-years-170226042686,machine-learning-engineer
Machine Learning Engineer (Agentic AI & LLMs),Cogniwize,9-12 Yrs,Pune,Not disclosed,The ideal candidate will have practical experience designing and deploying agentic flow...,"Prototype, NoSQL, orchestration, Consulting, Machine learning, MongoDB, Open source, Downstream",https://www.naukri.com/job-listings-machine-learning-engineer-agentic-ai-llms-cogniwize-pune-9-to-12-years-071125502016,machine-learning-engineer
Machine Learning Engineer,Tata Consultancy Services,6-11 Yrs,"Noida, Chennai",Not disclosed,"Role: Machine learning EngineerLocation: Noida, ChennaiExp: 6-9 yearsSkills: Machine le...","Artificial Intelligence, Machine Learning, Python, Machine, Intelligence",https://www.naukri.com/job-listings-machine-learning-engineer-tata-consultancy-services-noida-chennai-6-to-11-years-280126034450,machine-learning-engineer
Data Scientist/Machine Learning(AI) Engineer,Grintex,4-5 Yrs,Gurugram,Not disclosed,Bachelor or Masters in Computer Science / Computer . Engineering / Mathematics / Statis...,"Computer science, Usage, Image processing, Opencv, Machine learning, Data analytics, Mathematics, Statistics",https://www.naukri.com/job-listings-data-scientist-machine-learning-ai-engineer-grintex-india-gurugram-4-to-5-years-291025503458,machine-learning-engineer
Staff Machine Learning Engineer,HMH Technology Private Limited,8-12 Yrs,Pune,Not disclosed,"Proficiency in Python and ML libraries (scikit-learn, TensorFlow, PyTorch)Preferred Exp...","machine learning, kubernetes, mlops, python, version control, ai, cloud platforms, docker",https://www.naukri.com/job-listings-staff-machine-learning-engineer-houghton-mifflin-harcourt-technology-private-limit-ed-pune-8-to-12-years-220126934232,machine-learning-engineer
Artificial Intelligence/Machine Learning Engineer,Sisl Infotech,2-7 Yrs,New Delhi,Not disclosed,We are looking for a highly skilled and motivated Artificial Intelligence / Machine Lea...,"algorithms, c++, python, natural language processing, solution development, problem solving, data pipeline, machine learning",https://www.naukri.com/job-listings-artificial-intelligence-machine-learning-engineer-sisl-infotech-pvt-ltd-new-delhi-2-to-7-years-061125506389,machine-learning-engineer
Artificial Intelligence/Machine Learning Engineer,Sisl Infotech,4-9 Yrs,New Delhi,Not disclosed,We are looking for a highly skilled and motivated Artificial Intelligence / Machine Lea...,"algorithms, c++, python, natural language processing, solution development, problem solving, data pipeline, machine learning",https://www.naukri.com/job-listings-artificial-intelligence-machine-learning-engineer-sisl-infotech-pvt-ltd-new-delhi-4-to-9-years-061125506386,machine-learning-engineer
Machine Learning Engineer (AI Solutions),Sharda Consultancy Services,1-2 Yrs,Gurugram,5-7 Lacs PA,We Are Looking Experienced skilled Machine Learning Engineer For AI solutions (1 - 2 ye...,"Tensorflow, Artificial Intelligence, Machine Learning, Scikit-Learn, Python, Pytorch, Ai Solutions, Intelligence",https://www.naukri.com/job-listings-machine-learning-engineer-ai-solutions-sharda-consultancy-services-gurugram-1-to-2-years-100226017051,machine-learning-engineer
Machine Learning Engineer,Iris Software,5-8 Yrs,"Hybrid - Noida, Gurugram, Delhi / NCR",15-30 Lacs PA,"Working at Iris: Be valued, be inspired, be your best. At Iris Software, we invest in a...","Tensorflow, Artificial Intelligence, Aws Sagemaker, Machine Learning, Python, Pytorch, Machine Learning Algorithms, Ml Deployment",https://www.naukri.com/job-listings-machine-learning-engineer-iris-software-noida-gurugram-delhi-ncr-5-to-8-years-130126035411,machine-learning-engineer
Machine Learning/Artificial Intelligence Engineer,Barclaycard Payments,2-5 Yrs,Pune,Not disclosed,"Good years of experience in IT with background in Development, Machine Learning and / o...","rest, data analysis, natural language processing, software testing, predictive analytics, microsoft azure, cloud platforms, bert",https://www.naukri.com/job-listings-machine-learning-artificial-intelligence-engineer-barclaycard-payments-pune-2-to-5-years-181225502275,machine-learning-engineer
Machine Learning/Artificial Intelligence Engineer,Barclays,2-7 Yrs,Pune,Not disclosed,". Should have hands-on experience of NLP / AI/ML tool & technologies GPT, BERT or other...","Data analysis, Data management, Coding, XML, Machine learning, JSON, Data quality, Unit testing",https://www.naukri.com/job-listings-machine-learning-artificial-intelligence-engineer-barclays-shared-services-pune-2-to-7-years-151225502226,machine-learning-engineer
Machine Learning Engineer \/ Data Scientist,Datamaze Solutions,3-5 Yrs,Hyderabad,Not disclosed,"""comp-m9frapza4"":{""html"":"" . Education: .Bachelor s or Master s degree in Computer Scie...","Computer science, Computer vision, data science, Time series analysis, Analytical, Machine learning, HTML, Natural language processing",https://www.naukri.com/job-listings-machine-learning-engineer-data-scientist-datamaze-solutions-hyderabad-3-to-5-years-200126507531,machine-learning-engineer
Machine Learning Engineer/Python Developer product based MNC@Gurgaon,PYC CONSULTANTS,5-10 Yrs,Gurugram,40-50 Lacs PA,"5 to 8yrs in Backend Development using PYTHON AI/RAG platform exp. AWS, Deployment Exp....","Machine Learning, RAG, Retrieval Augmented Generation, AWS, Python, Tensorflow, Artificial Intelligence, Natural Language Processing",https://www.naukri.com/job-listings-machine-learning-engineer-python-developer-product-based-mnc-gurgaon-pyc-consultants-gurugram-5-to-10-years-110226037202,machine-learning-engineer
Machine Learning Engineer,3Shool Technology Consultants,8-10 Yrs,Remote,15-30 Lacs PA,"Modelling Fundamentals & Linear Regression, Python, Open AI/Generative AI, MLOps Fundam...","Linear Regression, MLOps Fundamentals, Modelling Fundamentals, Open AI, Generative Ai, CI/CD, CT Pipelines, Azure Demo",https://www.naukri.com/job-listings-machine-learning-engineer-3shool-technology-consultants-hyderabad-8-to-10-years-120226021781,machine-learning-engineer
Artificial Intelligence / Machine Learning Engineer,Impronics Technologies,2-6 Yrs,Noida,Not disclosed,We are seeking a talented and motivated Artificial Intelligence / Machine Learning Engi...,"Data analysis, Version control, Machine learning, Agile, Data processing, Data mining, Business solutions, SQL",https://www.naukri.com/job-listings-artificial-intelligence-machine-learning-engineer-impronics-technologies-noida-2-to-6-years-110325503774,machine-learning-engineer
Machine Learning Engineer,S&P Global Market Intelligence,3-8 Yrs,Hyderabad,Not disclosed,"Bachelors degree or higher in Computer Science, Engineering, or a related field3+ years...","Machine Learning, python, eda, natural language processing, scikit-learn, documentation, information retrieval, jupyter notebook",https://www.naukri.com/job-listings-machine-learning-engineer-s-p-capital-iq-india-pvt-ltd-hyderabad-3-to-8-years-030226927259,machine-learning-engineer
Staff Engineer - Machine Learning,Freshworks,9-14 Yrs,Chennai,Not disclosed,"Qualifications . Education: A Bachelor s or Master s degree in Computer Science, Engine...","Computer science, Backend, Web development, Debugging, Disaster recovery, Machine learning, Schema, Data structures",https://www.naukri.com/job-listings-staff-engineer-machine-learning-freshworks-chennai-9-to-14-years-200226503441,machine-learning-engineer
Machine Learning Engineer,Otis,6-10 Yrs,Hybrid - Bengaluru,20-30 Lacs PA,"Bachelor / Master degree in computer science, Engineering, or a related fieldPlatform P...","Machine Learning, Data Bricks, Python, Pyspark, Artificial Intelligence, Microsoft Azure, Deep Learning, Intelligence",https://www.naukri.com/job-listings-machine-learning-engineer-otis-bengaluru-6-to-10-years-290126029635,machine-learning-engineer
Machine Learning Engineer,Bright Vision Technologies,3-5 Yrs,Remote,Not disclosed,. We prefer at least 3 to 5 years of real-time experience,"GIT, NoSQL, Linux, Coding, Machine learning, Agile, h1b, SQL",https://www.naukri.com/job-listings-machine-learning-engineer-bright-vision-technologies-remote-3-to-5-years-100226501975,machine-learning-engineer
Machine Learning Engineer,Bright Vision Technologies,3-5 Yrs,Remote,Not disclosed,. We prefer at least 3 to 5 years of real-time experience,"GIT, NoSQL, Linux, Coding, Machine learning, Agile, h1b, SQL",https://www.naukri.com/job-listings-machine-learning-engineer-bright-vision-technologies-remote-3-to-5-years-100226501901,machine-learning-engineer
Principal Machine Learning Engineer,Informatica,6-11 Yrs,Bengaluru,Not disclosed,"Masters degree in Computer Science, Electrical Engineering or related fields with focus...","Data management, Architecture, Neural networks, Artificial Intelligence, Machine learning, Cloud, Informatica, Principal",https://www.naukri.com/job-listings-principal-machine-learning-engineer-informatica-bengaluru-6-to-11-years-221025507876,machine-learning-engineer
"Data Science Engineer,Azure AI engineer,Azure Machine learning",Burgeon IT Services,8-10 Yrs,"Hybrid - Hyderabad, Pune, Chennai",15-27.5 Lacs PA,Position : Azure AI Engineer. Work Location: Hyderabad / Chennai/Pune. Total Experience...,"Azure Ai, Openai, Azure Machine Learning, Generative Ai, Data Science, Open AI, Azure AI Services, Azure Open AI",https://www.naukri.com/job-listings-data-science-engineer-azure-ai-engineer-azure-machine-learning-burgeon-it-services-hyderabad-pune-chennai-8-to-10-years-210126018087,machine-learning-engineer
Artificial Intelligence and Machine Learning Engineer III,Liquidnitro,6-11 Yrs,Hyderabad,Not disclosed,"Collaborate with data engineering to maintain robust, scalable pipelines that support r...","Automation, Artificial Intelligence, Machine learning, Engineering Manager, Data processing, Open source, Analytics, Python",https://www.naukri.com/job-listings-artificial-intelligence-and-machine-learning-engineer-iii-liquidnitro-hyderabad-6-to-11-years-130126507143,machine-learning-engineer
Machine Learning Engineer,Good Co India,4-8 Yrs,United States (USA),"150,000-200,000 PA","Bachelors or Masters degree in a technical field like Computer Science, Data Science, M...","R, SCALA, Python, Java, C++, Tensorflow, Cassandra, Data Cleansing",https://www.naukri.com/job-listings-machine-learning-engineer-ipi-technolab-united-states-usa-4-to-8-years-130226029961,machine-learning-engineer
Machine Learning Engineer,Indian Institute of Technology Delhi (IIT Delhi),8-10 Yrs,Hyderabad,Not disclosed,Job Summary :       We are seeking a highly experienced and skilled Machine Lear...,"machine learning, python, natural language processing, performance testing, deep learning, tensorflow, git, automation",https://www.naukri.com/job-listings-machine-learning-engineer-iit-hyderabad-hyderabad-8-to-10-years-120226930504,machine-learning-engineer
Python / Machine Learning Engineer,Light Link Solutions,0-4 Yrs,Morvi,Not disclosed,Bachelors degree in Computer Science (or related field) Hands-on experience with Python...,"Computer science, Training, deep learning, Data management, Networking, Analytical, Machine learning, Deployment",https://www.naukri.com/job-listings-python-machine-learning-engineer-light-link-solutions-morvi-0-to-4-years-031125502845,machine-learning-engineer
AI & Machine Learning Engineer,Artpark,2-5 Yrs,Bengaluru,Not disclosed,About Us    We are building an Intelligence Platform that helps Indian manufacturin...,"Computer vision, deep learning, Usage, Machine learning, Signal processing, Manufacturing operations, Operations, Robotics",https://www.naukri.com/job-listings-ai-machine-learning-engineer-artpark-bengaluru-2-to-5-years-071125503300,machine-learning-engineer
Machine Learning Engineer,Newgen,1-4 Yrs,Gurugram,Not disclosed,"Bachelors or Master s degree in Computer Science, Engineering, or related field . Exper...","Artificial Intelligence, Machine Learning, Aiml, Deep Learning, Python, Machine, Intelligence",https://www.naukri.com/job-listings-machine-learning-engineer-newgen-gurugram-1-to-4-years-210126031219,machine-learning-engineer
Machine Learning Engineer II - Reco Systems & Agentic AI,Glance,1-10 Yrs,Bengaluru,Not disclosed,"Apply LLMs, embeddings, retrieval-augmented architectures, and multimodal generative mo...","Engineer II, Telecom, Accessories, deep learning, Statistical modeling, Machine learning, Manager Technology, E-commerce",https://www.naukri.com/job-listings-machine-learning-engineer-ii-reco-systems-agentic-ai-glance-it-solution-bengaluru-1-to-10-years-231225502941,machine-learning-engineer
AI/ Machine Learning Engineers/ Leads/ Architects/ Mngrs- Fortune 500,Fortune 500 IT MNC,5-10 Yrs,"Hybrid - Hyderabad, Pune, Gurugram, Chennai, Bengaluru, Mumbai (All Areas)",20-35 Lacs PA,"We have 50+ urgent openings for Data Scientists, AI/ ML Engineers, Leads and Architects...","Machine Learning, Ml Engineer, Gen AI, AI ML, NLP, Artificial Intelligence, computer vision, ML  Architect",https://www.naukri.com/job-listings-ai-machine-learning-engineers-leads-architects-mngrs-fortune-500-mukul-consultants-hyderabad-pune-gurugram-chennai-bengaluru-mumbai-all-areas-5-to-10-years-191225002614,machine-learning-engineer
Machine Learning Engineer,Headout,2-5 Yrs,Bengaluru,Not disclosed,Headout is looking for Machine Learning Engineer to join our dynamic team and embark on...,"algorithms, python, modeling, natural language processing, neural networks, data pipeline, machine learning, artificial intelligence",https://www.naukri.com/job-listings-machine-learning-engineer-headout-bengaluru-2-to-5-years-210525505285,machine-learning-engineer
Machine Learning Engineer - 2,Parspec,4-7 Yrs,Bengaluru,Not disclosed,We are seeking a talented and passionate Machine Learning Engineer to join our AI team...,"algorithms, python, natural language processing, scikit-learn, training, numpy, machine learning, artificial intelligence",https://www.naukri.com/job-listings-machine-learning-engineer-2-parspec-bengaluru-4-to-7-years-200825500099,machine-learning-engineer
Machine Learning Engineer,Telloquent,2-5 Yrs,Bengaluru,Not disclosed,Disclaimer: This job description has been sourced from a public domain and may have bee...,"algorithms, python, modeling, natural language processing, neural networks, data pipeline, machine learning, artificial intelligence",https://www.naukri.com/job-listings-machine-learning-engineer-telloquent-solutions-bengaluru-2-to-5-years-221125501533,machine-learning-engineer
Machine Learning Engineer,Openpixel Web Solutions,2-5 Yrs,Hyderabad,Not disclosed,Disclaimer: This job description has been sourced from a public domain and may have bee...,"algorithms, python, modeling, natural language processing, neural networks, data pipeline, machine learning, artificial intelligence",https://www.naukri.com/job-listings-machine-learning-engineer-openpixel-web-solutions-hyderabad-2-to-5-years-301025503407,machine-learning-engineer
Machine Learning Engineer - Audio & Transformers (PyTorch),Jio,4-8 Yrs,"Hyderabad, Gurugram, Bengaluru",35-40 Lacs PA,"Proven experience owning end-to-end ML systems, from research to production. Hands-on e...","ASR, Speech Recognition, Artificial Intelligence, Machine Learning, Pytorch, Inference Optimization, Dl, TorchSprint",https://www.naukri.com/job-listings-machine-learning-engineer-audio-transformers-pytorch-hirepage-solutions-hyderabad-hyderabad-gurugram-bengaluru-4-to-8-years-050226032903,machine-learning-engineer
Machine learning Engineer,Zero2ai,9-14 Yrs,Bengaluru,Not disclosed,Responsibilities: . Bachelors Degree in a Quantitative discipline . Experience: . total...,"Skill development, Networking, data science, Quantitative research, Artificial Intelligence, Machine learning, Wellness, big data",https://www.naukri.com/job-listings-machine-learning-engineer-zero2ai-bengaluru-9-to-14-years-250725502669,machine-learning-engineer
